r,z,u_r,u_z,u_swirl,p,T
0.191042756,0.0943947116,-0.00429722525,-0.00233916668,0.00388996544,-1.70542499,1728.32989
0.191094806,0.139866187,-0.00202554469,-0.000436587845,0.0699756941,-0.842302925,1703.39612
0.191219963,0.138779867,-0.00226226554,-0.00051082591,0.0675080371,-0.779440227,1704.7117
0.191353953,0.0378358195,0.0055345349,-0.000962152336,-0.0361811425,-3.78003017,1721.10405
0.191354119,0.137615437,-0.00251200844,-0.000592370803,0.0649256436,-0.719767811,1706.08874
0.191497921,0.136367278,-0.00277332983,-0.000681188396,0.0622271304,-0.664295533,1707.525
0.191518974,0.0900387783,-0.00374785187,-0.00230317653,-0.000484023966,-1.91282593,1728.52087
0.191644647,0.0349640862,0.00585739067,-0.00085679044,-0.0380169293,-3.8225431,1720.63491
0.191652064,0.13502937,-0.00304422335,-0.000777086158,0.059411477,-0.614161052,1709.0168
0.19181729,0.133595261,-0.0033220458,-0.000879678166,0.0564780727,-0.570600782,1710.55872
0.191915842,0.0322849924,0.00609353725,-0.000759928432,-0.0397328197,-3.85774301,1720.29906
0.191994396,0.132058033,-0.0036034466,-0.000988358138,0.0534267729,-0.534964828,1712.14325
0.192029434,0.0853696328,-0.00306077311,-0.00223508074,-0.00486900293,-2.13423236,1728.50595
0.192168844,0.0297856156,0.0062491232,-0.000671229891,-0.0413392753,-3.8877977,1720.09746
0.192184238,0.13041027,-0.00388430168,-0.00110227258,0.0502579678,-0.508732343,1713.76052
0.19238773,0.128644026,-0.00415966085,-0.00122027951,0.0469726844,-0.493468426,1715.39796
0.192404875,0.0274539002,0.00633076272,-0.000590554942,-0.0428449194,-3.9143811,1720.02445
0.192576599,0.0803647536,-0.0022302943,-0.00213358258,-0.00925781231,-2.36653448,1728.29283
0.192605854,0.12675078,-0.00442371516,-0.00134092328,0.0435726508,-0.490792039,1717.04007
0.192625072,0.0252785992,0.00634546962,-0.000517228044,-0.0442570077,-3.93883181,1720.06952
0.192830499,0.0232492201,0.00630056086,-0.000450885375,-0.0455817796,-3.96198445,1720.21899
